Wall time,Step,Value
1736449819.4460862,60000,0.20301538705825806
1736449993.0647156,190000,0.05041999742388725
1736450074.6125429,250000,0.02175999991595745
1736450298.9276018,410000,-0.03184615075588226
1736450323.1389205,430000,0.1390909105539322
1736450361.7587948,460000,-0.3333333432674408
1736450472.3440037,540000,0.1419636309146881
1736450510.5043612,570000,-0.27272728085517883
1736450716.9578342,720000,-0.09688571840524673
1736450759.6466045,750000,-0.35887274146080017
1736451030.1362052,950000,0.008428570814430714
1736451143.712489,1030000,-0.25578823685646057
1736451200.122306,1070000,0.027476925402879715
1736451471.3506207,1270000,-0.12829333543777466
1736451644.6007867,1400000,0.004076919052749872
1736451861.674646,1560000,-0.18218332529067993
1736451904.175615,1590000,-0.12970000505447388
1736452026.3941884,1680000,-0.2978133261203766
1736452172.5980656,1790000,0.018035292625427246
1736452241.0145955,1840000,0.292888879776001
1736452267.2532535,1860000,0.18478000164031982
1736452282.549294,1870000,-0.1525428593158722
1736452338.4270785,1910000,-0.010211758315563202
1736452572.979354,2080000,0.24779999256134033
1736452784.4273512,2240000,-0.18545854091644287
1736452867.2172725,2300000,-0.2764114439487457
1736452933.275733,2350000,0.29110175371170044
1736453146.485624,2500000,-0.03578408807516098
1736453231.2077436,2560000,-0.23137527704238892
1736453299.1540625,2610000,0.2034689038991928
1736453398.1133142,2680000,0.10846786201000214
1736453454.627414,2720000,0.134489044547081
1736453482.2776256,2740000,0.09381886571645737
1736453751.4262073,2930000,-0.04336029291152954
1736453982.7485816,3090000,-0.17244848608970642
1736454012.0469213,3110000,0.025164484977722168
1736454128.5520642,3190000,0.025717807933688164
1736454302.6909947,3310000,-0.055408820509910583
1736454432.7699814,3400000,-0.05321495234966278
1736454551.2970665,3480000,-0.048663415014743805
1736454790.218718,3640000,0.021390477195382118
1736454848.6829402,3680000,0.029292630031704903
1736455645.1178985,4220000,0.01186833344399929
1736455662.5628622,4230000,0.06064072623848915
1736455912.3923504,4400000,0.08530578017234802
1736455954.6256883,4430000,0.0894903689622879
1736456002.400033,4460000,-0.054118331521749496
1736456223.927051,4610000,-0.17288458347320557
1736456266.1865554,4640000,-0.14634567499160767
1736456283.9677896,4650000,0.12007136642932892
1736456433.0540802,4750000,0.06126561388373375
1736456685.645333,4920000,0.09266520291566849
1736456715.627206,4940000,-0.1341991275548935
1736457027.5229826,5150000,-0.0003760650579351932
1736457073.9391367,5180000,-0.06858540326356888
1736457279.0581841,5320000,0.0029860653448849916
1736457357.286753,5370000,0.0635317862033844
1736457520.5247312,5480000,-0.13056904077529907
1736457670.6719692,5580000,-0.0379176028072834
1736457767.089108,5640000,0.19169634580612183
1736457927.4418552,5740000,0.09878907352685928
1736458023.6589231,5800000,-0.041395850479602814
1736458057.5365033,5820000,-0.06099294126033783
1736458135.5348098,5870000,-0.06943225860595703
1736458154.5870407,5880000,-0.06175185367465019
1736529716.8676836,6030000,-0.027241699397563934
1736529982.9863138,6210000,-0.07413127273321152
1736530013.4121876,6230000,-0.020635781809687614
1736530193.8433013,6350000,-0.007021053694188595
1736530293.0050101,6420000,-0.09924694895744324
1736530310.5316842,6430000,-0.03694641590118408
1736530339.2345657,6450000,-0.007310810033231974
1736530379.8829007,6480000,-0.09135840088129044
1736530408.9586346,6500000,0.04753277823328972
1736530585.4544284,6620000,-0.12262032926082611
1736530731.575847,6720000,0.050700727850198746
1736530904.2860155,6840000,-0.09322016686201096
1736530973.574037,6890000,0.0641547366976738
1736531352.2580857,7150000,-0.1598101705312729
1736531410.3727603,7190000,-0.17965136468410492
1736531469.93059,7230000,-0.17972563207149506
1736531482.1326272,7240000,-0.01676890440285206
1736531583.1792188,7310000,-0.08844608813524246
1736531720.0885978,7400000,-0.21058332920074463
1736531778.1458197,7440000,0.07424238324165344
1736531836.1698096,7480000,-0.04712428152561188
1736531906.1274483,7530000,0.10976885259151459
1736531963.7352421,7570000,0.1606455296278
1736532090.8835602,7660000,-0.0642271339893341
1736532148.7999058,7700000,-0.05118415877223015
1736532166.4804714,7710000,0.08991359919309616
1736532178.7741094,7720000,0.06604408472776413
1736532207.72379,7740000,-0.009459230117499828
1736532315.627534,7810000,0.011636506766080856
1736532386.9789562,7860000,0.04477815330028534
1736532416.538239,7880000,-0.04707343876361847
1736532494.2401311,7930000,0.07134091109037399
1736532522.5513608,7950000,0.007597752846777439
1736532581.623502,7990000,-0.2539970576763153
1736532640.2216005,8030000,0.1413903385400772
1736532722.6377754,8090000,0.10898014903068542
1736532739.589199,8100000,0.10378251224756241
1736543445.9742162,8330000,0.16259238123893738
1736543508.3593764,8370000,-0.13499660789966583
1736544011.4637368,8700000,-0.10325737297534943
1736544085.688409,8750000,-0.040320537984371185
1736544116.7412672,8770000,0.03881010040640831
1736544213.313904,8830000,-0.16823945939540863
1736544428.9909813,8970000,0.011114399880170822
1736544491.2455244,9010000,0.014027311466634274
1736544596.0463102,9080000,-0.010661414824426174
1736544627.2025347,9100000,-0.012985613197088242
1736544717.251188,9160000,-0.06541434675455093
1736544746.9980154,9180000,-0.007318724878132343
1736544949.529446,9320000,-0.053591128438711166
1736544966.6029987,9330000,0.09318530559539795
1736545104.1033049,9430000,0.07512170076370239
1736545149.6276298,9460000,0.036264944821596146
1736545279.2796772,9550000,0.03816187009215355
1736545337.0990617,9590000,-0.08087059110403061
1736545394.3081543,9630000,0.130206897854805
1736545531.9405296,9720000,0.08823688328266144
1736545545.0156398,9730000,0.04386359825730324
1736545635.182904,9790000,-0.09302856773138046
1736545646.9223707,9800000,-0.13542604446411133
1736545720.7569792,9850000,0.10414552688598633
1736545894.2320082,9970000,-0.043864935636520386
1736545980.1216598,10030000,0.08384370058774948
1736546020.22035,10060000,0.06527610868215561
1736546153.2919772,10150000,-0.10008411854505539
1736546312.4153256,10260000,0.14677689969539642
1736546584.4707525,10450000,0.04116041213274002
1736546773.4559762,10580000,-0.11539318412542343
1736546861.8155403,10640000,0.07913700491189957
1736546908.6574476,10670000,0.03791635110974312
1736546937.626844,10690000,0.026968704536557198
1736546997.1863463,10730000,0.02054007351398468
1736547086.1311948,10790000,-0.2507736086845398
1736547161.4431372,10840000,0.04097427427768707
1736547308.2402134,10940000,-0.08675020188093185
1736547398.5279603,11000000,0.06673513352870941
1736547457.8695738,11040000,-0.022496551275253296
1736547469.7120965,11050000,-0.056688372045755386
1736547625.2271485,11150000,-0.06607303023338318
1736547704.7856977,11200000,0.12673623859882355
1736548272.9146943,11570000,-0.0055516972206532955
1736548333.6264975,11610000,0.052278414368629456
1736548345.6474957,11620000,0.07031263411045074
1736548363.1329556,11630000,-0.01288310531526804
1736548641.35729,11810000,-0.21257464587688446
1736548818.1079648,11930000,-0.07920792698860168
1736548836.6655633,11940000,0.06373275816440582
1736548936.1872962,12000000,-0.022501887753605843
1736549046.470848,12070000,0.08035694807767868
1736549449.1924276,12330000,0.0514453761279583
1736549481.1160154,12350000,-0.015042991377413273
1736549627.906169,12450000,0.04338681325316429
1736549798.9703276,12560000,0.00458487356081605
1736549842.2733946,12590000,-0.06041138246655464
1736549889.2414742,12620000,-0.004330841358751059
1736550183.4392903,12820000,0.021763090044260025
1736550269.517023,12880000,-0.05399066209793091
1736550374.104737,12950000,0.07400090992450714
1736550462.5467193,13010000,-0.1020721048116684
1736550610.7764435,13110000,-0.09165158867835999
1736550693.1256747,13170000,-0.07660836726427078
1736550739.312988,13200000,-0.1379428505897522
1736550896.602254,13310000,-0.03264470770955086
1736550943.867819,13340000,-0.0113099105656147
1736793031.4857912,13370000,-0.19362947344779968
1736793040.450154,13380000,-0.03349694237112999
1736793601.984803,13860000,0.0004692655638791621
1736793643.58687,13890000,0.1288481056690216
1736793678.779378,13920000,0.0014531093183904886
1736793693.4736168,13930000,-0.037213146686553955
1736793957.7446356,14150000,0.09312093257904053
1736794100.630286,14270000,-0.14232462644577026
1736794126.3780746,14290000,0.06394477188587189
1736794174.1619387,14330000,-0.0907101109623909
1736794221.9837701,14370000,-0.05218727886676788
1736794268.6837919,14410000,-0.05868441238999367
1736794564.0741868,14660000,-0.03856249898672104
1736794578.3305228,14670000,-0.048545751720666885
1736794705.2966516,14780000,0.05196475237607956
1736794800.8304608,14860000,0.09499842673540115
1736794848.697619,14900000,-0.011821920052170753
1736794872.2713838,14920000,-0.08411233127117157
1736795074.5695004,15090000,0.020765287801623344
1736795261.6963634,15240000,-0.06377489119768143
1736795306.647258,15280000,0.13411273062229156
1736795600.9424636,15520000,0.12692470848560333
1736795616.052942,15530000,-0.016622422263026237
1736795839.726025,15690000,0.151809960603714
1736795858.9447355,15700000,-0.12106938660144806
1736796060.6200898,15850000,0.011747368611395359
1736796108.4737294,15890000,0.14135342836380005
1736796212.1139677,15980000,-0.061464034020900726
1736796299.9304187,16050000,-0.03167228773236275
1736796308.9546545,16060000,0.04954905807971954
1736796467.518274,16190000,0.0002362002560403198
1736796572.3553972,16280000,-0.0016928269760683179
1736796636.9880748,16330000,-0.0706995502114296
1736796698.1751482,16380000,-0.043511610478162766
1736796731.8169532,16410000,-0.025418749079108238
1736796794.636919,16460000,0.038986776024103165
1736796829.2858155,16490000,-0.1315704882144928
1736796977.1440768,16610000,-0.07840704917907715
